MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_isnull,MasVnrArea_isnull,GarageYrBlt_isnull,hasPoolArea,has2ndFlrSF,hasGarageArea,hasTotalBsmtSF,hasFireplaces,Id,SalePrice
0.0,-3.0,-0.21052631578947367,-0.2137796237478622,0.0,0.0,2.0,0.0,0.0,1.0,-0.8888888888888888,0.0,0.0,0.0,-1.0,-1.0,2.0,1.5625,1.2432432432432432,0.0,0.0,-0.6,-0.6,0.0,0.0,0.0,0.0,0.5,-1.0,0.0,1.0,0.0,-0.5302197802197802,0.0,0.0,0.6615120274914089,-0.2665330661322645,0.0,-0.5,0.0,0.0,-0.45294117647058824,0.4381868131868132,0.0,-0.45271317829457364,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.5,0.0,-1.0,-0.5,-1.0,0.47368421052631576,0.0,-1.0,-0.40336134453781514,0.0,0.0,-2.0,0.40476190476190477,-0.3611111111111111,98.0,0.0,0.0,0.0,0.0,-1.6666666666666667,1.0,0.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,712,102776
-0.6,0.0,-0.5263157894736842,0.36965550940630343,0.0,0.0,1.0,0.0,0.0,0.0,-0.5555555555555556,0.0,0.0,0.0,0.0,-1.0,2.0,0.6041666666666666,-0.2702702702702703,0.0,0.0,-0.6,-0.6,0.0,0.0,0.0,0.0,0.0,-3.0,-2.0,-1.0,-1.6666666666666667,-0.5302197802197802,-4.0,0.0,-0.8144329896907216,-1.9879759519038076,0.0,0.0,0.0,0.0,-0.3137254901960784,0.0,0.0,-0.8372093023255814,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.0,-1.0,-0.5,-1.0,0.9473684210526315,-1.0,-1.0,-0.7226890756302521,0.0,0.0,0.0,0.0,-0.3611111111111111,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,1.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1050,84900
0.2,0.0,0.0,-0.46469582213535304,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,-0.4583333333333333,-0.05405405405405406,0.0,0.0,-0.4,0.0,1.0,0.6746987951807228,0.0,0.0,1.0,0.0,0.0,0.0,-0.3333333333333333,0.1813186813186813,0.0,0.0,-0.506872852233677,-0.591182364729459,0.0,-0.5,0.0,0.0,-0.7705882352941177,1.1043956043956045,0.0,0.04806201550387597,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,-0.39473684210526316,1.0,0.0,-0.25210084033613445,0.0,0.0,0.0,1.130952380952381,0.5138888888888888,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,311,165600
-0.6,0.0,-0.5263157894736842,-0.5509406303444906,0.0,0.0,0.0,0.0,0.0,0.0,-0.2222222222222222,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.8918918918918919,0.0,0.0,-1.0,-1.0,1.0,1.2469879518072289,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.038461538461538464,0.0,0.0,-0.041237113402061855,-0.2565130260521042,0.0,0.0,0.0,0.0,-0.44313725490196076,0.0,0.0,-0.9395348837209302,1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,-0.5,0.0,0.5,-1.0,-1.0,-0.8067226890756303,0.0,0.0,0.0,1.0,-0.3611111111111111,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,-1.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,572,120000
-0.6,0.0,0.0,1.8453457121915466,0.0,0.0,0.0,0.0,0.0,0.0,-0.5555555555555556,0.0,0.0,0.0,0.0,-1.0,1.0,0.375,1.054054054054054,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.3333333333333333,0.9244505494505495,0.0,0.0,-0.6855670103092784,0.2845691382765531,0.0,0.0,0.0,-1.0,0.2725490196078431,0.0,0.0,-0.3736434108527132,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,0.0,0.6578947368421053,0.0,-1.0,-0.8235294117647058,0.0,0.0,0.0,0.0,-0.3611111111111111,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,918,135000
0.2,0.0,0.5263157894736842,0.11092108477889079,0.0,1.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,1.0,1.0,0.0,-0.4375,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.5535714285714286,0.0,0.0,-0.6099656357388317,-0.1683366733466934,0.0,0.0,0.0,0.0,-0.3196078431372549,1.3571428571428572,0.0,0.689922480620155,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.0,-0.3684210526315789,1.0,0.0,0.1092436974789916,0.0,0.0,0.0,0.7142857142857143,1.7222222222222223,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,-1.0,0.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,603,220000
0.4,0.0,-0.5263157894736842,-0.20938187148790618,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,1.0,0.0,0.0,1.0,0.0,2.0,1.1875,-0.2702702702702703,0.0,0.0,-0.8,-0.8,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.0,0.0,-0.5302197802197802,0.0,0.0,0.3848797250859107,-0.5891783567134269,0.0,0.0,0.0,-1.0,-0.7686274509803922,0.9587912087912088,0.0,-0.11472868217054263,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,-0.5,-1.0,-0.631578947368421,-1.0,-1.0,-0.40336134453781514,0.0,0.0,0.0,0.0,-0.3611111111111111,0.0,0.0,259.0,0.0,0.0,0.3333333333333333,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,290,153575
-0.6,0.0,-0.3157894736842105,-0.690202785243098,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5,0.0,-0.7291666666666666,-0.3783783783783784,0.0,0.0,0.4,0.4,1.0,0.6506024096385542,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.38186813186813184,0.0,0.0,0.12027491408934708,0.43286573146292584,0.0,0.0,0.0,0.0,0.23137254901960785,0.0,0.0,-0.4062015503875969,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-1.0,-0.5,0.0,-0.7368421052631579,0.0,0.0,0.6218487394957983,0.0,0.0,0.0,0.625,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,1.0,-0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,429,195400
0.7,0.0,0.15789473684210525,-0.12655753725873442,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,-0.5,0.0,1.0,-0.3541666666666667,0.10810810810810811,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.3333333333333333,0.4958791208791209,0.0,0.0,-0.4896907216494845,-0.11222444889779559,0.0,0.0,0.0,0.0,-0.1843137254901961,0.0,0.0,-0.7348837209302326,1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,-0.5,0.0,-1.0,-0.5,0.0,-0.2631578947368421,-1.0,0.0,0.35294117647058826,0.0,0.0,0.0,0.7142857142857143,-0.3611111111111111,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1086,147000
0.2,0.0,0.0,1.167114585878329,0.0,1.0,1.0,0.0,0.0,1.0,0.1111111111111111,0.0,0.0,0.0,1.0,0.5,0.0,-0.3333333333333333,0.10810810810810811,0.0,0.0,0.0,0.2,1.0,0.7710843373493976,1.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.9326923076923077,0.0,0.0,-0.6563573883161512,0.3306613226452906,0.0,0.0,0.0,0.0,0.17647058823529413,1.2115384615384615,0.0,0.9178294573643411,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,-0.23684210526315788,1.0,0.0,-0.1092436974789916,0.0,0.0,0.0,0.35714285714285715,0.4027777777777778,0.0,0.0,154.0,0.0,0.0,-0.6666666666666666,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,209,277000
1.4,0.0,-1.0526315789473684,-0.384803322746152,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,0.0,-0.10416666666666667,0.43243243243243246,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.21565934065934067,-3.0,119.0,-0.36597938144329895,-0.13827655310621242,0.0,-1.0,0.0,0.0,-0.32745098039215687,0.0,0.0,-0.8480620155038759,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.5,0.0,0.0,0.25,0.0,0.05263157894736842,0.0,-1.0,-0.907563025210084,0.0,0.0,0.0,0.47619047619047616,-0.3611111111111111,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681,143000
-0.4,-2.0,-0.5263157894736842,-0.2606889811873931,0.0,0.0,0.0,0.0,0.0,0.0,-0.7777777777777778,0.0,0.0,0.0,0.0,0.0,3.0,0.9791666666666666,-0.1891891891891892,0.0,0.0,0.4,0.4,0.0,0.0,0.0,-1.0,-0.5,-1.0,0.0,0.0,0.0,-0.5302197802197802,0.0,0.0,0.25773195876288657,-0.7374749498997996,0.0,-0.5,0.0,0.0,-0.7254901960784313,0.0,0.0,-1.1627906976744187,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-0.5,0.0,-1.0,-0.5,-1.0,-0.6052631578947368,-1.0,0.0,0.01680672268907563,0.0,0.0,0.0,0.6309523809523809,-0.3611111111111111,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,354,105900
0.6,0.0,1.368421052631579,0.4124114341558759,0.0,0.0,0.0,0.0,-1.0,0.0,-0.2222222222222222,3.0,0.0,0.0,0.5,0.5,2.0,0.16666666666666666,-0.2972972972972973,2.0,1.0,-0.8,-0.8,1.0,1.8072289156626506,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.5302197802197802,0.0,0.0,0.4054982817869416,-0.5651302605210421,0.0,0.0,0.0,0.0,1.584313725490196,1.4835164835164836,0.0,2.337984496124031,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.5,0.0,0.0,0.5,0.5,0.5526315789473685,1.0,0.0,0.35294117647058826,0.0,0.0,0.0,1.4285714285714286,-0.3611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,325,242000
0.2,0.0,0.0,-0.032738822379672614,0.0,1.0,0.0,0.0,2.0,0.0,0.1111111111111111,2.0,0.0,0.0,1.0,0.5,2.0,-0.375,-0.1891891891891892,0.0,0.0,-0.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.02197802197802198,0.0,0.0,0.20618556701030927,0.008016032064128256,0.0,0.0,0.0,0.0,-0.14901960784313725,1.0027472527472527,0.0,0.4248062015503876,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,-1.0,-0.5,0.0,-0.2894736842105263,0.0,0.0,-0.09663865546218488,0.0,0.0,0.0,2.2023809523809526,0.6111111111111112,0.0,238.0,0.0,0.0,0.0,-1.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,238,194500
0.2,0.0,-0.21052631578947367,1.0004886391399952,0.0,3.0,2.0,0.0,2.0,0.0,1.1111111111111112,0.0,0.0,0.0,1.0,2.0,0.0,-0.7291666666666666,-0.3783783783783784,1.0,0.0,0.4,0.4,1.0,6.210843373493976,2.0,0.0,1.0,1.0,0.0,3.0,0.0,-0.5302197802197802,0.0,0.0,1.6082474226804124,0.8376753507014028,0.0,0.0,0.0,0.0,0.6588235294117647,2.0865384615384617,0.0,2.2868217054263567,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.5,0.5,-0.7368421052631579,1.0,1.0,0.6764705882352942,0.0,0.0,0.0,1.1428571428571428,-0.3611111111111111,37.0,0.0,0.0,0.0,0.0,1.3333333333333333,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59,438780
0.2,0.0,0.3157894736842105,-0.11409723918885903,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,1.0,-0.020833333333333332,0.5405405405405406,1.0,0.0,-0.4,0.0,1.0,1.6265060240963856,1.0,0.0,0.0,-1.0,0.0,0.0,-0.3333333333333333,0.07692307692307693,0.0,0.0,-0.02577319587628866,-0.18236472945891782,0.0,-1.0,0.0,0.0,-0.28823529411764703,1.2815934065934067,0.0,0.6294573643410852,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,0.0,0.15789473684210525,0.0,0.0,0.25210084033613445,1.0,0.0,0.0,0.0,0.5972222222222222,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1160,185000
2.8,0.0,0.0,-0.6320547275836794,0.0,0.0,0.0,0.0,0.0,0.0,-0.5555555555555556,0.0,0.0,-3.0,1.0,-0.5,2.0,1.3125,0.08108108108108109,0.0,0.0,-0.6,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.8008241758241759,0.0,0.0,-0.5601374570446735,0.250501002004008,0.0,-1.0,0.0,0.0,-0.5294117647058824,0.7239010989010989,0.0,-0.19069767441860466,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,-0.5,-2.0,0.0,-2.0,-2.0,-2.0168067226890756,-3.0,-3.0,-2.0,0.5059523809523809,-0.3611111111111111,148.0,0.0,0.0,0.0,0.0,-1.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,-1.0,536,107500
0.6,0.0,1.631578947368421,-0.10676765208893232,0.0,1.0,0.0,0.0,-1.0,0.0,-0.2222222222222222,0.0,0.0,0.0,0.5,0.0,0.0,0.22916666666666666,0.8648648648648649,0.0,1.0,0.0,0.2,1.0,1.8373493975903614,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,-0.020604395604395604,0.0,0.0,0.436426116838488,0.21442885771543085,0.0,-0.5,0.0,0.0,0.6686274509803921,0.0,0.0,-0.06046511627906977,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.47368421052631576,0.0,-1.0,-0.773109243697479,0.0,0.0,0.0,0.38095238095238093,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368,165000
-0.6,0.0,-0.8421052631578947,1.0320058636696798,0.0,1.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,1.0,-0.3333333333333333,0.13513513513513514,0.0,0.0,-0.4,0.0,1.0,0.43373493975903615,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.8159340659340659,-1.0,40.0,-0.6563573883161512,0.24048096192384769,0.0,-0.5,0.0,0.0,0.09215686274509804,0.0,0.0,-0.5162790697674419,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,-0.5,0.0,0.0,0.25,0.0,-0.23684210526315788,-1.0,0.0,0.29831932773109243,0.0,0.0,0.0,0.7440476190476191,-0.3611111111111111,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696,176000
